Latitude;;Longitude;;HDG;VLC;ACCX;ACCY;ACCZ;ACP;ACW;ACR
50.0939696703;N;13.6839200922;E;87.017609;0.000000;0.031261;0.000010;-0.000261;-0.008280;-0.001135;-0.008315
50.0939696696;N;13.6839200834;E;87.017838;0.000000;0.044967;0.000014;-0.000624;-0.013780;-0.001517;-0.013811
50.0939696693;N;13.6839200793;E;87.017937;0.000000;0.047173;0.000015;-0.000719;-0.015152;-0.001629;-0.015183
50.0939696692;N;13.6839200771;E;87.017990;0.000000;0.047977;0.000016;-0.000759;-0.015725;-0.001676;-0.015755
50.0939696690;N;13.6839200748;E;87.018051;0.000000;0.048739;0.000016;-0.000796;-0.016226;-0.001718;-0.016256
50.0939696688;N;13.6839200725;E;87.018105;0.000000;0.049422;0.000016;-0.000829;-0.016658;-0.001754;-0.016688
50.0939696687;N;13.6839200701;E;87.018166;0.000000;0.050011;0.000017;-0.000857;-0.017026;-0.001785;-0.017056
50.0939696685;N;13.6839200676;E;87.018219;0.000000;0.050552;0.000017;-0.000882;-0.017332;-0.001811;-0.017362
50.0939696684;N;13.6839200652;E;87.018280;0.000000;0.050970;0.000017;-0.000902;-0.017581;-0.001834;-0.017611
50.0939696682;N;13.6839200626;E;87.018341;0.000000;0.051416;0.000017;-0.000920;-0.017776;-0.001850;-0.017805
50.0939696680;N;13.6839200601;E;87.018402;0.000000;0.051826;0.000017;-0.000935;-0.017920;-0.001862;-0.017949
50.0939696678;N;13.6839200575;E;87.018471;0.000000;0.052199;0.000017;-0.000946;-0.018017;-0.001870;-0.018045
50.0939696677;N;13.6839200550;E;87.018532;0.000000;0.052474;0.000017;-0.000954;-0.018070;-0.001872;-0.018098
50.0939696675;N;13.6839200524;E;87.018593;0.000000;0.052777;0.000018;-0.000960;-0.018083;-0.001870;-0.018110
50.0939696673;N;13.6839200498;E;87.018654;0.000000;0.053064;0.000017;-0.000964;-0.018058;-0.001865;-0.018085
50.0939696672;N;13.6839200473;E;87.018715;0.000000;0.053309;0.000017;-0.000966;-0.017999;-0.001857;-0.018025
50.0939696670;N;13.6839200447;E;87.018776;0.000000;0.055530;0.000017;-0.001002;-0.017924;-0.001847;-0.017949
50.0939696668;N;13.6839200422;E;87.018837;0.000000;0.061095;0.000017;-0.001096;-0.017825;-0.001769;-0.017843
50.0939696667;N;13.6839200396;E;87.018898;0.000000;0.059615;0.000017;-0.001059;-0.017658;-0.001716;-0.017674
50.0939696665;N;13.6839200371;E;87.018959;0.000000;0.056266;0.000017;-0.000990;-0.017495;-0.001691;-0.017512
50.0939696663;N;13.6839200347;E;87.019020;0.000000;0.059896;0.000017;-0.001042;-0.017288;-0.001678;-0.017303
50.0939696662;N;13.6839200322;E;87.019081;0.000000;0.059912;0.000017;-0.001029;-0.017071;-0.001666;-0.017086
50.0939696660;N;13.6839200298;E;87.019135;0.000000;0.053356;0.000017;-0.000904;-0.016851;-0.001689;-0.016872
50.0939696659;N;13.6839200274;E;87.019196;0.000000;0.053678;0.000016;-0.000898;-0.016623;-0.001692;-0.016645
50.0939696657;N;13.6839200251;E;87.019249;0.000000;0.053462;0.000016;-0.000881;-0.016369;-0.001683;-0.016391
50.0939696656;N;13.6839200228;E;87.019310;0.000000;0.062090;0.000016;-0.001008;-0.016129;-0.001603;-0.016143
50.0939696654;N;13.6839200205;E;87.019363;0.000000;0.064137;0.000016;-0.001024;-0.015877;-0.001502;-0.015886
50.0939696653;N;13.6839200182;E;87.019417;0.000000;0.063740;0.000015;-0.001001;-0.015616;-0.001428;-0.015622
50.0939696652;N;13.6839200160;E;87.019463;0.000000;0.063074;0.000015;-0.000973;-0.015343;-0.001374;-0.015348
50.0939696650;N;13.6839200139;E;87.019516;0.000000;0.062432;0.000015;-0.000945;-0.015062;-0.001333;-0.015066
50.0939696649;N;13.6839200118;E;87.019569;0.000000;0.061853;0.000015;-0.000919;-0.014774;-0.001302;-0.014778
50.0939696648;N;13.6839200097;E;87.019615;0.000000;0.061248;0.000015;-0.000891;-0.014480;-0.001275;-0.014484
50.0939696647;N;13.6839200076;E;87.019661;0.000000;0.060788;0.000014;-0.000867;-0.014182;-0.001253;-0.014187
50.0939696646;N;13.6839200056;E;87.019707;0.000000;0.060387;0.000014;-0.000843;-0.013881;-0.001233;-0.013885
50.0939696645;N;13.6839200037;E;87.019753;0.000000;0.060030;0.000014;-0.000819;-0.013577;-0.001213;-0.013582
50.0939696644;N;13.6839200018;E;87.019798;0.000000;0.059622;0.000014;-0.000795;-0.013272;-0.001195;-0.013277
50.0939696642;N;13.6839199999;E;87.019844;0.000000;0.059301;0.000013;-0.000773;-0.012966;-0.001176;-0.012972
50.0939696641;N;13.6839199981;E;87.019890;0.000000;0.059043;0.000013;-0.000751;-0.012660;-0.001157;-0.012666
50.0939696640;N;13.6839199963;E;87.019928;0.000000;0.058826;0.000013;-0.000731;-0.012355;-0.001136;-0.012361
50.0939696639;N;13.6839199946;E;87.019974;0.000000;0.058635;0.000013;-0.000710;-0.012052;-0.001114;-0.012058
50.0939696638;N;13.6839199929;E;87.020012;0.000000;0.058138;0.000013;-0.000688;-0.011734;-0.001400;-0.011757
50.0939696637;N;13.6839199912;E;87.020042;0.000000;0.058350;0.000012;-0.000673;-0.011436;-0.001335;-0.011457
50.0939696635;N;13.6839199896;E;87.020088;0.000000;0.058335;0.000012;-0.000655;-0.011140;-0.001317;-0.011161
50.0939696634;N;13.6839199881;E;87.020126;0.000000;0.058228;0.000012;-0.000637;-0.010852;-0.001213;-0.010869
50.0939696633;N;13.6839199865;E;87.020164;0.000000;0.058103;0.000012;-0.000618;-0.010566;-0.001127;-0.010580
50.0939696632;N;13.6839199851;E;87.020203;0.000000;0.057979;0.000012;-0.000600;-0.010284;-0.001056;-0.010294
50.0939696631;N;13.6839199836;E;87.020241;0.000000;0.057868;0.000011;-0.000582;-0.010004;-0.000995;-0.010013
50.0939696630;N;13.6839199822;E;87.020271;0.000000;0.057572;0.000011;-0.000563;-0.009724;-0.001013;-0.009735
50.0939696629;N;13.6839199808;E;87.020309;0.000000;0.054959;0.000011;-0.000534;-0.009370;-0.002560;-0.009464
50.0939696627;N;13.6839199795;E;87.020340;0.000000;0.057593;0.000011;-0.000532;-0.009180;-0.001003;-0.009193
50.0939696627;N;13.6839199782;E;87.020370;0.000000;0.057618;0.000011;-0.000517;-0.008918;-0.000927;-0.008928
50.0939696625;N;13.6839199770;E;87.020393;0.000000;0.056609;0.000011;-0.000494;-0.008645;-0.001140;-0.008668
50.0939696624;N;13.6839199758;E;87.020432;0.000000;0.057733;0.000010;-0.000489;-0.008394;-0.001023;-0.008411
50.0939696623;N;13.6839199746;E;87.020462;0.000000;0.057784;0.000010;-0.000474;-0.008147;-0.000916;-0.008160
50.0939696622;N;13.6839199735;E;87.020493;0.000000;0.057740;0.000010;-0.000459;-0.007903;-0.000857;-0.007913
50.0939696621;N;13.6839199724;E;87.020523;0.000000;0.057695;0.000010;-0.000445;-0.007663;-0.000787;-0.007671
50.0939696621;N;13.6839199713;E;87.020546;0.000000;0.057662;0.000010;-0.000431;-0.007428;-0.000720;-0.007434
50.0939696620;N;13.6839199702;E;87.020576;0.000000;0.056200;0.000010;-0.000412;-0.007295;-0.000690;-0.007300
50.0939696618;N;13.6839199676;E;87.020645;0.000000;0.050833;0.000010;-0.000398;-0.007784;-0.000821;-0.007795
50.0939696617;N;13.6839199665;E;87.020668;0.000000;0.047811;0.000010;-0.000395;-0.008209;-0.000833;-0.008220
50.0939696616;N;13.6839199652;E;87.020699;0.000000;0.048392;0.000011;-0.000425;-0.008701;-0.001100;-0.008724
50.0939696615;N;13.6839199640;E;87.020737;0.000000;0.047841;0.000011;-0.000447;-0.009258;-0.001172;-0.009282
50.0939696614;N;13.6839199623;E;87.020782;0.000000;0.047378;0.000011;-0.000478;-0.009994;-0.001264;-0.010021
50.0939696613;N;13.6839199608;E;87.020821;0.000000;0.047219;0.000012;-0.000505;-0.010593;-0.001334;-0.010620
50.0939696612;N;13.6839199596;E;87.020859;0.000000;0.047197;0.000012;-0.000525;-0.011036;-0.001382;-0.011064
50.0939696610;N;13.6839199576;E;87.020912;0.000000;0.047206;0.000013;-0.000559;-0.011748;-0.001454;-0.011777
50.0939696609;N;13.6839199559;E;87.020958;0.000000;0.047423;0.000013;-0.000587;-0.012276;-0.001501;-0.012305
50.0939696608;N;13.6839199546;E;87.020988;0.000000;0.047802;0.000013;-0.000608;-0.012609;-0.001522;-0.012638
50.0939696606;N;13.6839199523;E;87.021049;0.000000;0.048435;0.000014;-0.000637;-0.013043;-0.001531;-0.013070
50.0939696604;N;13.6839199504;E;87.021103;0.000000;0.048934;0.000014;-0.000655;-0.013288;-0.001523;-0.013314
50.0939696603;N;13.6839199490;E;87.021141;0.000000;0.049288;0.000014;-0.000666;-0.013417;-0.001509;-0.013441
50.0939696602;N;13.6839199466;E;87.021202;0.000000;0.049839;0.000014;-0.000679;-0.013538;-0.001477;-0.013559
50.0939696600;N;13.6839199447;E;87.021248;0.000000;0.059030;0.000014;-0.000804;-0.013523;-0.001531;-0.013542
50.0939696599;N;13.6839199432;E;87.021286;0.000000;0.059709;0.000014;-0.000811;-0.013474;-0.001560;-0.013494
50.0939696597;N;13.6839199408;E;87.021347;0.000000;0.059455;0.000014;-0.000799;-0.013333;-0.001568;-0.013355
50.0939696596;N;13.6839199390;E;87.021400;0.000000;0.059036;0.000014;-0.000784;-0.013173;-0.001548;-0.013194
50.0939696595;N;13.6839199376;E;87.021439;0.000000;0.058743;0.000014;-0.000771;-0.013028;-0.001522;-0.013049
50.0939696593;N;13.6839199353;E;87.021500;0.000000;0.058225;0.000013;-0.000748;-0.012748;-0.001467;-0.012768
50.0939696592;N;13.6839199335;E;87.021545;0.000000;0.057943;0.000013;-0.000729;-0.012494;-0.001415;-0.012512
50.0939696591;N;13.6839199321;E;87.021584;0.000000;0.057769;0.000013;-0.000715;-0.012289;-0.001374;-0.012306
50.0939696589;N;13.6839199300;E;87.021637;0.000000;0.057498;0.000013;-0.000691;-0.011925;-0.001302;-0.011940
50.0939696588;N;13.6839199283;E;87.021683;0.000000;0.057329;0.000012;-0.000671;-0.011618;-0.001245;-0.011632
50.0939696587;N;13.6839199271;E;87.021713;0.000000;0.057225;0.000012;-0.000656;-0.011382;-0.001202;-0.011394
50.0939696586;N;13.6839199251;E;87.021759;0.000000;0.057076;0.000012;-0.000631;-0.010980;-0.001133;-0.010990
50.0939696585;N;13.6839199236;E;87.021805;0.000000;0.056864;0.000012;-0.000610;-0.010654;-0.001079;-0.010663
50.0939696584;N;13.6839199224;E;87.021828;0.000000;0.056783;0.000012;-0.000595;-0.010409;-0.001041;-0.010417
50.0939696583;N;13.6839199206;E;87.021873;0.000000;0.055751;0.000011;-0.000561;-0.010006;-0.000923;-0.010010
50.0939696582;N;13.6839199192;E;87.021912;0.000000;0.056619;0.000011;-0.000551;-0.009678;-0.000999;-0.009686
50.0939696581;N;13.6839199182;E;87.021935;0.000000;0.054670;0.000011;-0.000527;-0.009378;-0.002167;-0.009449
50.0939696580;N;13.6839199166;E;87.021973;0.000000;0.056580;0.000011;-0.000515;-0.009049;-0.000959;-0.009058
50.0939696579;N;13.6839199153;E;87.022011;0.000000;0.056611;0.000011;-0.000498;-0.008747;-0.000912;-0.008755
50.0939696577;N;13.6839199141;E;87.022034;0.000000;0.055539;0.000010;-0.000473;-0.008440;-0.001120;-0.008461
50.0939696576;N;13.6839199129;E;87.022064;0.000000;0.056589;0.000010;-0.000466;-0.008160;-0.001003;-0.008176
50.0939696575;N;13.6839199118;E;87.022095;0.000000;0.056599;0.000010;-0.000450;-0.007890;-0.000896;-0.007901
50.0939696574;N;13.6839199107;E;87.022118;0.000000;0.056557;0.000010;-0.000435;-0.007621;-0.000957;-0.007636
50.0939696573;N;13.6839199096;E;87.022148;0.000000;0.056528;0.000010;-0.000420;-0.007369;-0.000894;-0.007382
50.0939696571;N;13.6839199086;E;87.022171;0.000000;0.052355;0.000010;-0.000375;-0.007139;-0.000612;-0.007140
50.0939696571;N;13.6839199076;E;87.022202;0.000000;0.056400;0.000009;-0.000392;-0.006887;-0.000922;-0.006904
50.0939696570;N;13.6839199066;E;87.022232;0.000000;0.056548;0.000009;-0.000380;-0.006669;-0.000798;-0.006680
50.0939696569;N;13.6839199057;E;87.022255;0.000000;0.055790;0.000009;-0.000363;-0.006453;-0.000823;-0.006467
50.0939696568;N;13.6839199048;E;87.022270;0.000000;0.056349;0.000009;-0.000355;-0.006248;-0.000806;-0.006262
50.0939696565;N;13.6839199039;E;87.022293;0.000000;0.050156;0.000009;-0.000306;-0.006069;-0.000497;-0.006069
50.0939696565;N;13.6839199031;E;87.022316;0.000000;0.056137;0.000009;-0.000333;-0.005859;-0.000894;-0.005879
50.0939696565;N;13.6839199022;E;87.022339;0.000000;0.056483;0.000009;-0.000324;-0.005687;-0.000746;-0.005700
50.0939696564;N;13.6839199014;E;87.022362;0.000000;0.055781;0.000009;-0.000311;-0.005517;-0.000701;-0.005529
50.0939696563;N;13.6839199007;E;87.022385;0.000000;0.055999;0.000009;-0.000302;-0.005357;-0.000594;-0.005364
50.0939696563;N;13.6839198999;E;87.022408;0.000000;0.055879;0.000009;-0.000292;-0.005199;-0.000508;-0.005202
50.0939696562;N;13.6839198992;E;87.022423;0.000000;0.055991;0.000009;-0.000283;-0.005034;-0.000437;-0.005034
50.0939696562;N;13.6839198985;E;87.022446;0.000000;0.056521;0.000008;-0.000274;-0.004833;-0.000372;-0.004830
50.0939696562;N;13.6839198978;E;87.022461;0.000000;0.057157;0.000008;-0.000264;-0.004602;-0.000311;-0.004597
50.0939696561;N;13.6839198972;E;87.022476;0.000000;0.057848;0.000008;-0.000252;-0.004349;-0.000254;-0.004342
50.0939696561;N;13.6839198966;E;87.022491;0.000000;0.058592;0.000008;-0.000240;-0.004079;-0.000202;-0.004071
50.0939696561;N;13.6839198960;E;87.022507;0.000000;0.059390;0.000008;-0.000226;-0.003799;-0.000155;-0.003789
50.0939696561;N;13.6839198955;E;87.022522;0.000000;0.060251;0.000008;-0.000212;-0.003513;-0.000112;-0.003503
50.0939696561;N;13.6839198950;E;87.022530;0.000000;0.061184;0.000008;-0.000198;-0.003226;-0.000072;-0.003215
50.0939696561;N;13.6839198946;E;87.022537;0.000000;0.062348;0.000008;-0.000184;-0.002941;-0.000037;-0.002929
50.0939696561;N;13.6839198942;E;87.022545;0.000000;0.063522;0.000008;-0.000169;-0.002662;-0.000005;-0.002650
50.0939696561;N;13.6839198938;E;87.022560;0.000000;0.064763;0.000008;-0.000155;-0.002391;0.000024;-0.002378
50.0939696561;N;13.6839198935;E;87.022560;0.000000;0.066134;0.000008;-0.000141;-0.002130;0.000051;-0.002117
50.0939696561;N;13.6839198932;E;87.022568;0.000000;0.067673;0.000008;-0.000128;-0.001882;0.000075;-0.001868
50.0939696561;N;13.6839198930;E;87.022575;0.000000;0.069414;0.000008;-0.000115;-0.001646;0.000096;-0.001633
50.0939696561;N;13.6839198927;E;87.022583;0.000000;0.071403;0.000008;-0.000102;-0.001425;0.000115;-0.001411
50.0939696561;N;13.6839198926;E;87.022583;0.000000;0.072664;0.000008;-0.000089;-0.001218;0.000131;-0.001205
50.0939696561;N;13.6839198924;E;87.022591;0.000000;0.075144;0.000008;-0.000078;-0.001027;0.000146;-0.001014
50.0939696561;N;13.6839198923;E;87.022591;0.000000;0.078208;0.000007;-0.000068;-0.000852;0.000159;-0.000839
50.0939696562;N;13.6839198920;E;87.022598;0.000000;0.088423;0.000007;-0.000046;-0.000478;0.000187;-0.000466
50.0939696562;N;13.6839198920;E;87.022598;0.000000;0.093129;0.000007;-0.000038;-0.000354;0.000196;-0.000342
50.0939696562;N;13.6839198919;E;87.022598;0.000000;0.096547;0.000007;-0.000031;-0.000244;0.000203;-0.000232
50.0939696562;N;13.6839198919;E;87.022598;0.000000;0.094922;0.000007;-0.000024;-0.000147;0.000210;-0.000135
50.0939696562;N;13.6839198919;E;87.022598;0.000000;0.085216;0.000008;-0.000019;-0.000062;0.000217;-0.000050
50.0939696563;N;13.6839198919;E;87.022598;0.000000;0.063661;0.000008;-0.000014;0.000011;0.000222;0.000023
50.0939696563;N;13.6839198919;E;87.022598;0.000000;0.040387;0.000008;-0.000010;0.000074;0.000227;0.000086
50.0939696563;N;13.6839198919;E;87.022598;0.000000;0.021436;0.000008;-0.000006;0.000126;0.000230;0.000138
50.0939696563;N;13.6839198919;E;87.022598;0.000000;0.007467;0.000008;-0.000002;0.000170;0.000233;0.000182
50.0939696563;N;13.6839198920;E;87.022598;0.000000;-0.002663;0.000008;0.000001;0.000205;0.000236;0.000216
50.0939696564;N;13.6839198920;E;87.022598;0.000000;-0.010094;0.000008;0.000003;0.000232;0.000238;0.000244
50.0939696564;N;13.6839198920;E;87.022598;0.000000;-0.015707;0.000008;0.000005;0.000253;0.000239;0.000264
50.0939696564;N;13.6839198921;E;87.022598;0.000000;-0.020055;0.000008;0.000007;0.000267;0.000240;0.000279
50.0939696564;N;13.6839198921;E;87.022598;0.000000;-0.023444;0.000008;0.000009;0.000276;0.000241;0.000288
50.0939696565;N;13.6839198921;E;87.022598;0.000000;-0.026147;0.000008;0.000010;0.000281;0.000241;0.000292
50.0939696565;N;13.6839198922;E;87.022591;0.000000;-0.028274;0.000008;0.000010;0.000281;0.000241;0.000293
50.0939696565;N;13.6839198922;E;87.022591;0.000000;-0.029985;0.000008;0.000011;0.000278;0.000241;0.000289
50.0939696565;N;13.6839198923;E;87.022591;0.000000;-0.031316;0.000008;0.000011;0.000272;0.000241;0.000283
50.0939696565;N;13.6839198923;E;87.022591;0.000000;-0.032327;0.000008;0.000012;0.000264;0.000240;0.000275
50.0939696566;N;13.6839198923;E;87.022591;0.000000;-0.033083;0.000008;0.000012;0.000253;0.000240;0.000265
50.0939696566;N;13.6839198924;E;87.022591;0.000000;-0.033544;0.000008;0.000011;0.000241;0.000239;0.000253
50.0939696566;N;13.6839198924;E;87.022591;0.000000;-0.033758;0.000008;0.000011;0.000228;0.000239;0.000239
50.0939696566;N;13.6839198924;E;87.022591;0.000000;-0.033745;0.000008;0.000011;0.000214;0.000238;0.000225
50.0939696569;N;13.6839198926;E;87.022583;0.000000;-0.019232;0.000008;0.000005;0.000060;0.000229;0.000071
50.0939696569;N;13.6839198927;E;87.022583;0.000000;-0.016546;0.000008;0.000004;0.000046;0.000229;0.000057
50.0939696569;N;13.6839198927;E;87.022583;0.000000;-0.014802;0.000008;0.000003;0.000037;0.000228;0.000049
50.0939696570;N;13.6839198927;E;87.022583;0.000000;-0.013105;0.000008;0.000003;0.000030;0.000228;0.000041
50.0939696570;N;13.6839198927;E;87.022583;0.000000;-0.011488;0.000008;0.000003;0.000023;0.000227;0.000035
50.0939696570;N;13.6839198927;E;87.022583;0.000000;-0.010007;0.000008;0.000002;0.000017;0.000227;0.000028
50.0939696570;N;13.6839198927;E;87.022583;0.000000;-0.008687;0.000008;0.000002;0.000011;0.000227;0.000023
50.0939696571;N;13.6839198927;E;87.022583;0.000000;-0.003332;0.000008;0.000001;-0.000008;0.000226;0.000004
50.0939696572;N;13.6839198927;E;87.022583;0.000000;-0.002439;0.000008;0.000001;-0.000010;0.000226;0.000002
50.0939696572;N;13.6839198927;E;87.022583;0.000000;-0.001936;0.000008;0.000000;-0.000011;0.000226;0.000000
50.0939696572;N;13.6839198927;E;87.022583;0.000000;-0.001592;0.000008;0.000000;-0.000012;0.000226;-0.000001
50.0939696572;N;13.6839198927;E;87.022583;0.000000;-0.001281;0.000008;0.000000;-0.000013;0.000226;-0.000001
50.0939696572;N;13.6839198927;E;87.022583;0.000000;-0.001072;0.000008;0.000000;-0.000013;0.000225;-0.000002
50.0939696573;N;13.6839198927;E;87.022583;0.000000;-0.000937;0.000008;0.000000;-0.000013;0.000225;-0.000002
50.0939696573;N;13.6839198927;E;87.022583;0.000000;-0.000775;0.000008;0.000000;-0.000013;0.000225;-0.000002
50.0939696573;N;13.6839198927;E;87.022583;0.000000;-0.000691;0.000008;0.000000;-0.000013;0.000226;-0.000001
50.0939696573;N;13.6839198927;E;87.022583;0.000000;-0.000611;0.000008;0.000000;-0.000013;0.000226;-0.000001
50.0939696573;N;13.6839198927;E;87.022583;0.000000;-0.000583;0.000008;0.000000;-0.000012;0.000226;-0.000001
50.0939696574;N;13.6839198927;E;87.022583;0.000000;-0.000625;0.000008;0.000000;-0.000012;0.000226;0.000000
50.0939696576;N;13.6839198926;E;87.022583;0.000000;-0.002506;0.000008;0.000001;-0.000003;0.000226;0.000009
50.0939696577;N;13.6839198926;E;87.022583;0.000000;-0.002714;0.000008;0.000001;-0.000001;0.000226;0.000010
50.0939696577;N;13.6839198926;E;87.022583;0.000000;-0.002782;0.000008;0.000001;-0.000001;0.000226;0.000011
50.0939696577;N;13.6839198926;E;87.022583;0.000000;-0.002903;0.000008;0.000001;-0.000001;0.000226;0.000011
50.0939696577;N;13.6839198926;E;87.022583;0.000000;-0.002964;0.000008;0.000001;-0.000000;0.000226;0.000011
50.0939696579;N;13.6839198926;E;87.022583;0.000000;-0.003321;0.000008;0.000001;0.000001;0.000226;0.000013
50.0939696579;N;13.6839198926;E;87.022583;0.000000;-0.003350;0.000008;0.000001;0.000002;0.000226;0.000013
50.0939696579;N;13.6839198926;E;87.022583;0.000000;-0.003373;0.000008;0.000001;0.000002;0.000226;0.000013
50.0939696580;N;13.6839198926;E;87.022583;0.000000;-0.003364;0.000008;0.000001;0.000002;0.000226;0.000013
50.0939696580;N;13.6839198926;E;87.022583;0.000000;-0.003383;0.000008;0.000001;0.000002;0.000226;0.000014
50.0939696580;N;13.6839198926;E;87.022583;0.000000;-0.003415;0.000008;0.000001;0.000002;0.000226;0.000014
50.0939696581;N;13.6839198926;E;87.022583;0.000000;-0.002770;0.000008;0.000001;0.000002;0.000226;0.000013
50.0939696581;N;13.6839198926;E;87.022583;0.000000;-0.002576;0.000008;0.000001;0.000001;0.000226;0.000013
50.0939696582;N;13.6839198926;E;87.022583;0.000000;-0.002612;0.000008;0.000001;0.000001;0.000226;0.000013
50.0939696582;N;13.6839198926;E;87.022583;0.000000;-0.000798;0.000008;0.000000;0.000001;0.000226;0.000013
50.0939696582;N;13.6839198926;E;87.022583;0.000000;-0.000337;0.000008;0.000000;0.000001;0.000226;0.000013
50.0939696582;N;13.6839198926;E;87.022583;0.000000;-0.000540;0.000008;0.000000;0.000001;0.000225;0.000013
50.0939696582;N;13.6839198926;E;87.022583;0.000000;-0.000825;0.000008;0.000000;0.000001;0.000225;0.000013
50.0939696583;N;13.6839198926;E;87.022583;0.000000;-0.001095;0.000008;0.000000;0.000001;0.000225;0.000013
50.0939696583;N;13.6839198926;E;87.022583;0.000000;-0.001293;0.000008;0.000000;0.000001;0.000225;0.000013
50.0939696583;N;13.6839198926;E;87.022583;0.000000;-0.001482;0.000008;0.000000;0.000001;0.000225;0.000013
50.0939696583;N;13.6839198926;E;87.022583;0.000000;-0.001697;0.000008;0.000000;0.000001;0.000225;0.000013
50.0939696583;N;13.6839198926;E;87.022583;0.000000;-0.001831;0.000008;0.000000;0.000001;0.000225;0.000013
50.0939696584;N;13.6839198926;E;87.022583;0.000000;-0.001986;0.000008;0.000000;0.000001;0.000226;0.000013
50.0939696584;N;13.6839198926;E;87.022583;0.000000;-0.002104;0.000008;0.000000;0.000001;0.000226;0.000013
50.0939696584;N;13.6839198926;E;87.022583;0.000000;-0.002199;0.000008;0.000000;0.000001;0.000226;0.000013
50.0939696584;N;13.6839198926;E;87.022583;0.000000;-0.002333;0.000008;0.000001;0.000001;0.000226;0.000013
50.0939696584;N;13.6839198926;E;87.022583;0.000000;-0.000227;0.000008;0.000000;0.000001;0.000226;0.000013
50.0939696585;N;13.6839198926;E;87.022583;0.000000;-0.000101;0.000008;0.000000;0.000001;0.000226;0.000013
50.0939696585;N;13.6839198926;E;87.022583;0.000000;-0.000354;0.000008;0.000000;0.000001;0.000227;0.000013
50.0939696585;N;13.6839198926;E;87.022583;0.000000;-0.000666;0.000008;0.000000;0.000001;0.000227;0.000013
50.0939696585;N;13.6839198926;E;87.022583;0.000000;-0.000965;0.000008;0.000000;0.000001;0.000227;0.000013
50.0939696586;N;13.6839198926;E;87.022583;0.000000;-0.001199;0.000008;0.000000;0.000001;0.000227;0.000013
50.0939696586;N;13.6839198926;E;87.022583;0.000000;-0.001430;0.000008;0.000000;0.000001;0.000227;0.000013
50.0939696586;N;13.6839198926;E;87.022583;0.000000;-0.001669;0.000008;0.000000;0.000001;0.000227;0.000013
50.0939696586;N;13.6839198926;E;87.022583;0.000000;-0.001851;0.000008;0.000000;0.000002;0.000227;0.000013
50.0939696586;N;13.6839198926;E;87.022583;0.000000;-0.002029;0.000008;0.000000;0.000002;0.000227;0.000013
50.0939696587;N;13.6839198926;E;87.022583;0.000000;-0.002166;0.000008;0.000000;0.000002;0.000227;0.000013
50.0939696587;N;13.6839198926;E;87.022583;0.000000;-0.002330;0.000008;0.000001;0.000002;0.000227;0.000013
50.0939696587;N;13.6839198926;E;87.022583;0.000000;-0.002465;0.000008;0.000001;0.000002;0.000227;0.000013
50.0939696587;N;13.6839198926;E;87.022583;0.000000;-0.002597;0.000008;0.000001;0.000002;0.000227;0.000013
50.0939696587;N;13.6839198926;E;87.022583;0.000000;-0.002682;0.000008;0.000001;0.000002;0.000227;0.000013
50.0939696588;N;13.6839198926;E;87.022583;0.000000;-0.002717;0.000008;0.000001;0.000001;0.000227;0.000013
50.0939696588;N;13.6839198926;E;87.022583;0.000000;-0.002772;0.000008;0.000001;0.000001;0.000227;0.000013
50.0939696588;N;13.6839198926;E;87.022583;0.000000;-0.002872;0.000008;0.000001;0.000001;0.000227;0.000013
50.0939696588;N;13.6839198926;E;87.022583;0.000000;-0.002946;0.000008;0.000001;0.000001;0.000226;0.000013
50.0939696588;N;13.6839198926;E;87.022583;0.000000;-0.002969;0.000008;0.000001;0.000001;0.000226;0.000013
50.0939696589;N;13.6839198926;E;87.022583;0.000000;-0.003004;0.000008;0.000001;0.000001;0.000226;0.000013
50.0939696589;N;13.6839198926;E;87.022583;0.000000;-0.003025;0.000008;0.000001;0.000001;0.000226;0.000013
50.0939696589;N;13.6839198927;E;87.022583;0.000000;-0.003008;0.000008;0.000001;0.000001;0.000226;0.000013
50.0939696589;N;13.6839198927;E;87.022583;0.000000;-0.003036;0.000008;0.000001;0.000001;0.000226;0.000013
50.0939696589;N;13.6839198927;E;87.022583;0.000000;-0.003081;0.000008;0.000001;0.000001;0.000226;0.000013
50.0939696590;N;13.6839198927;E;87.022583;0.000000;-0.003138;0.000008;0.000001;0.000001;0.000226;0.000013
50.0939696590;N;13.6839198927;E;87.022583;0.000000;0.002396;0.000008;-0.000001;0.000002;0.000227;0.000013
50.0939696590;N;13.6839198927;E;87.022583;0.000000;0.002432;0.000008;-0.000001;0.000002;0.000228;0.000014
50.0939696590;N;13.6839198927;E;87.022583;0.000000;0.001860;0.000008;-0.000000;0.000002;0.000228;0.000014
50.0939696591;N;13.6839198927;E;87.022583;0.000000;0.001222;0.000008;-0.000000;0.000002;0.000229;0.000014
50.0939696591;N;13.6839198927;E;87.022583;0.000000;0.000650;0.000008;-0.000000;0.000002;0.000229;0.000014
50.0939696591;N;13.6839198927;E;87.022583;0.000000;0.000122;0.000008;-0.000000;0.000002;0.000229;0.000014
50.0939696591;N;13.6839198927;E;87.022583;0.000000;-0.000321;0.000008;0.000000;0.000002;0.000229;0.000014
50.0939696592;N;13.6839198927;E;87.022583;0.000000;-0.001574;0.000008;0.000000;0.000002;0.000228;0.000014
50.0939696592;N;13.6839198927;E;87.022583;0.000000;-0.001908;0.000008;0.000000;0.000002;0.000228;0.000014
